id,rating,predicted_rating,context_time,movie_id,learner_id
14407,2,,2017-12-08 00:02:31.985358+00,395,44
14408,1,,2017-12-08 00:02:32.030753+00,190,44
14409,3,,2017-12-08 00:02:32.080176+00,202,44
14410,2,,2017-12-08 00:02:32.131973+00,192,44
14411,1,,2017-12-08 00:02:32.143537+00,7,44
14412,4,,2017-12-08 00:02:32.158544+00,309,44
14413,3,,2017-12-08 00:02:32.180249+00,215,44
14414,1,,2017-12-08 00:02:32.206095+00,379,44
14415,4,,2017-12-08 00:02:32.220929+00,389,44
14416,3,,2017-12-08 00:02:32.241433+00,85,44
14417,3,,2017-12-08 00:02:32.259062+00,399,44
14418,3,,2017-12-08 00:02:32.296495+00,237,44
14419,2,,2017-12-08 00:02:32.327658+00,397,44
14688,1,,2017-12-08 01:06:32.595415+00,200,45
14689,2,,2017-12-08 01:06:32.636558+00,86,45
14690,1,,2017-12-08 01:06:32.67351+00,318,45
14691,1,,2017-12-08 01:06:32.713548+00,7,45
14692,1,,2017-12-08 01:06:32.773059+00,322,45
14693,1,,2017-12-08 01:06:32.822695+00,282,45
14694,1,,2017-12-08 01:06:32.894017+00,281,45
14695,1,,2017-12-08 01:06:32.949248+00,286,45
14696,1,,2017-12-08 01:06:32.988748+00,98,45
14697,1,,2017-12-08 01:06:33.037507+00,250,45
14698,1,,2017-12-08 01:06:33.109464+00,230,45
14699,1,,2017-12-08 01:06:33.163159+00,256,45
14700,1,,2017-12-08 01:06:33.201685+00,29,45
14701,1,,2017-12-08 01:06:33.254635+00,137,45
14702,1,,2017-12-08 01:06:33.305616+00,146,45
14703,1,,2017-12-08 01:06:33.36311+00,113,45
14704,1,,2017-12-08 01:06:33.424641+00,257,45
14705,1,,2017-12-08 01:06:33.473114+00,91,45
14706,3,,2017-12-08 01:06:33.545091+00,398,45
14707,1,,2017-12-08 01:06:33.585724+00,95,45
15093,3,,2017-12-08 18:09:23.751861+00,180,46
15094,3,,2017-12-08 18:09:23.8069+00,277,46
15095,4,,2017-12-08 18:09:23.85889+00,274,46
15096,3,,2017-12-08 18:09:23.921737+00,90,46
15097,5,,2017-12-08 18:09:23.974326+00,300,46
15098,3,,2017-12-08 18:09:24.081803+00,187,46
15099,4,,2017-12-08 18:09:24.145123+00,2,46
15100,4,,2017-12-08 18:09:24.199302+00,44,46
15101,4,,2017-12-08 18:09:24.272747+00,234,46
15102,2,,2017-12-08 18:09:24.330574+00,4,46
15103,3,,2017-12-08 18:09:24.422603+00,140,46
15104,4,,2017-12-08 18:09:24.499164+00,295,46
15105,3,,2017-12-08 18:09:24.552662+00,393,46
15106,4,,2017-12-08 18:09:24.60882+00,297,46
15107,3,,2017-12-08 18:09:24.651178+00,146,46
15108,3,,2017-12-08 18:09:24.698487+00,366,46
15109,5,,2017-12-08 18:09:24.727574+00,215,46
15110,3,,2017-12-08 18:09:24.768238+00,82,46
15111,4,,2017-12-08 18:09:24.791763+00,339,46
15112,5,,2017-12-08 18:09:24.823176+00,106,46
15498,3,,2017-12-08 19:43:21.608941+00,319,47
15499,4,,2017-12-08 19:43:21.622509+00,350,47
15500,4,,2017-12-08 19:43:21.633307+00,131,47
15501,4,,2017-12-08 19:43:21.644928+00,2,47
15502,5,,2017-12-08 19:43:21.657737+00,211,47
15503,3,,2017-12-08 19:43:21.668865+00,70,47
15504,5,,2017-12-08 19:43:21.680616+00,250,47
15505,5,,2017-12-08 19:43:21.691839+00,302,47
15506,2,,2017-12-08 19:43:21.703886+00,321,47
15507,4,,2017-12-08 19:43:21.714275+00,294,47
15508,4,,2017-12-08 19:43:21.724398+00,128,47
15509,4,,2017-12-08 19:43:21.734805+00,368,47
15510,5,,2017-12-08 19:43:21.745731+00,156,47
15511,3,,2017-12-08 19:43:21.759292+00,7,47
15512,4,,2017-12-08 19:43:21.776674+00,88,47
15513,3,,2017-12-08 19:43:21.788641+00,179,47
15514,5,,2017-12-08 19:43:21.800417+00,376,47
15515,3,,2017-12-08 19:43:21.816619+00,3,47
15516,5,,2017-12-08 19:43:21.827837+00,365,47
15517,3,,2017-12-08 19:43:21.838574+00,253,47
15583,3,5.109758,2017-12-08 20:17:13.902612+00,69,47
15602,5,5.017248,2017-12-08 20:17:13.960177+00,90,47
15564,5,3.936938,2017-12-08 20:17:14.013655+00,50,47
15533,5,3.932572,2017-12-08 20:17:13.917079+00,19,47
15546,4,3.946554,2017-12-08 20:17:14.024327+00,32,47
15550,4,3.931018,2017-12-08 20:17:13.982166+00,36,47
15523,3,5.177882,2017-12-08 20:17:13.887292+00,9,47
15623,4,7.720944,2017-12-08 20:17:13.851587+00,111,47
15614,5,5.17454,2017-12-08 20:17:13.828954+00,102,47
15649,3,7.809326,2017-12-08 20:17:13.873596+00,139,47
15720,3,8.286442,2017-12-08 20:17:13.938175+00,213,47
15679,3,3.958356,2017-12-08 20:17:13.945525+00,170,47
15639,3,7.962565,2017-12-08 20:17:13.967453+00,127,47
15621,3,5.123033,2017-12-08 20:17:13.798199+00,109,47
15758,3,7.90129,2017-12-08 20:17:13.952655+00,252,47
15854,5,5.075287,2017-12-08 20:17:13.989988+00,354,47
15785,3,5.058211,2017-12-08 20:17:14.004177+00,280,47
15799,2,3.976964,2017-12-08 20:17:13.880271+00,295,47
15748,5,5.009909,2017-12-08 20:17:13.909797+00,241,47
15767,2,3.942752,2017-12-08 20:17:13.997199+00,262,47
15795,5,4.980818,2017-12-08 20:17:13.866833+00,290,47
15847,5,10.016917,2017-12-08 20:17:13.859118+00,346,47
15895,4,7.986227,2017-12-08 20:17:13.821743+00,398,47
15868,5,5.1411,2017-12-08 20:17:13.835957+00,370,47
15897,4,5.076296,2017-12-08 20:17:13.84377+00,400,47
15554,4,5.17982,2017-12-08 20:17:13.894907+00,40,47
15647,5,3.967252,2017-12-08 20:17:13.924456+00,137,47
15883,5,7.798901,2017-12-08 20:17:13.931642+00,386,47
15840,5,7.210681,2017-12-08 20:17:13.974609+00,339,47
15903,5,,2017-12-10 20:14:23.6382+00,65,48
16308,1,,2017-12-10 20:41:14.496226+00,257,49
16309,2,,2017-12-10 20:41:14.520367+00,170,49
16310,3,,2017-12-10 20:41:14.534765+00,318,49
16311,1,,2017-12-10 20:41:14.548123+00,223,49
16312,3,,2017-12-10 20:41:14.565308+00,214,49
16313,1,,2017-12-10 20:41:14.578058+00,29,49
16314,1,,2017-12-10 20:41:14.593293+00,102,49
16315,3,,2017-12-10 20:41:14.612711+00,358,49
16316,1,,2017-12-10 20:41:14.639273+00,398,49
16317,2,,2017-12-10 20:41:14.659058+00,357,49
16318,3,,2017-12-10 20:41:14.679165+00,27,49
16333,5,0.206769,2017-12-10 20:45:42.482313+00,15,49
16381,3,2.360546,2017-12-10 20:45:42.467193+00,65,49
16429,3,2.488428,2017-12-10 20:45:42.47476+00,114,49
16406,5,7.805109,2017-12-10 20:45:42.51141+00,90,49
16372,4,1.642722,2017-12-10 20:45:42.400211+00,56,49
16605,3,2.16526,2017-12-10 20:45:42.495613+00,294,49
16499,5,2.895178,2017-12-10 20:45:42.456112+00,185,49
16507,5,2.571422,2017-12-10 20:45:42.427885+00,193,49
16553,5,4.848831,2017-12-10 20:45:42.273478+00,241,49
16713,2,,2017-12-12 14:15:02.666713+00,251,51
16714,2,,2017-12-12 14:15:02.677848+00,23,51
17118,3,,2017-12-12 14:18:11.507713+00,160,52
17119,3,,2017-12-12 14:18:11.51425+00,242,52
17120,2,,2017-12-12 14:18:11.520325+00,8,52
17121,4,,2017-12-12 14:18:11.526472+00,350,52
17122,4,,2017-12-12 14:18:11.532907+00,336,52
17231,2,11.381846,2017-12-12 14:21:14.890227+00,110,52
17134,4,9.544146,2017-12-12 14:21:14.670639+00,13,52
17155,5,9.482093,2017-12-12 14:21:14.665301+00,34,52
17298,3,10.558111,2017-12-12 14:21:14.656553+00,178,52
17323,4,2.727512,2017-12-12 14:21:14.92849+00,203,52
17270,1,13.828999,2017-12-12 14:21:14.650862+00,149,52
17354,1,10.747173,2017-12-12 14:21:14.644989+00,234,52
17390,3,10.691675,2017-12-12 14:21:14.905132+00,271,52
17476,3,1.931133,2017-12-12 14:21:14.915114+00,359,52
17374,2,11.699199,2017-12-12 14:21:14.900106+00,255,52
17387,2,9.748676,2017-12-12 14:21:14.924119+00,268,52
17471,2,1.539903,2017-12-12 14:21:14.885371+00,354,52
17400,3,8.888762,2017-12-12 14:21:14.894941+00,281,52
17434,2,8.939573,2017-12-12 14:21:14.660971+00,315,52
17190,4,8.820906,2017-12-12 14:21:14.675697+00,69,52
17412,4,8.935053,2017-12-12 14:21:14.91017+00,293,52
17513,3,9.777223,2017-12-12 14:21:14.919584+00,396,52
17523,4,,2017-12-12 14:23:14.209537+00,232,54
17524,4,,2017-12-12 14:23:14.219255+00,308,54
17525,5,,2017-12-12 14:23:14.227498+00,297,54
17526,5,,2017-12-12 14:23:14.234756+00,362,54
17527,5,,2017-12-12 14:23:14.247267+00,264,54
17528,4,,2017-12-12 14:23:14.256125+00,72,54
17529,5,,2017-12-12 14:23:14.263329+00,133,54
17600,4,12.399435,2017-12-12 14:28:51.508312+00,71,54
17612,5,10.600854,2017-12-12 14:28:51.424048+00,84,54
17602,5,17.921379,2017-12-12 14:28:51.482353+00,74,54
17609,4,10.692431,2017-12-12 14:28:51.43432+00,81,54
17542,5,14.204293,2017-12-12 14:28:51.500911+00,13,54
17594,5,12.426988,2017-12-12 14:28:51.455514+00,65,54
17608,5,15.819947,2017-12-12 14:28:51.439573+00,80,54
17554,5,11.581273,2017-12-12 14:28:51.416654+00,25,54
17730,5,17.367037,2017-12-12 14:28:51.48865+00,203,54
17654,4,11.485804,2017-12-12 14:28:51.450899+00,126,54
17693,4,12.989189,2017-12-12 14:28:51.445241+00,166,54
17780,3,14.572465,2017-12-12 14:28:51.494161+00,254,54
17823,5,12.029475,2017-12-12 14:28:51.514286+00,299,54
17835,4,12.695403,2017-12-12 14:28:51.519853+00,312,54
17857,3,12.062521,2017-12-12 14:28:51.541366+00,334,54
17869,4,14.666867,2017-12-12 14:28:51.552884+00,346,54
17747,4,13.924456,2017-12-12 14:28:51.465619+00,220,54
17899,5,11.923716,2017-12-12 14:28:51.535324+00,377,54
17895,4,16.738921,2017-12-12 14:28:51.476249+00,373,54
17878,2,13.076291,2017-12-12 14:28:51.529508+00,355,54
17893,4,12.299329,2017-12-12 14:28:51.524888+00,371,54
17928,5,,2017-12-12 14:26:41.287981+00,51,56
17929,3,,2017-12-12 14:26:41.295086+00,149,56
17930,5,,2017-12-12 14:26:41.301754+00,21,56
17931,3,,2017-12-12 14:26:41.309158+00,300,56
17932,3,,2017-12-12 14:26:41.316651+00,117,56
17933,3,,2017-12-12 14:26:41.324373+00,232,56
17934,3,,2017-12-12 14:26:41.331407+00,265,56
17935,3,,2017-12-12 14:26:41.338247+00,174,56
17936,3,,2017-12-12 14:26:41.344983+00,239,56
17937,5,,2017-12-12 14:26:41.352856+00,220,56
17938,3,,2017-12-12 14:26:41.359962+00,201,56
17939,5,,2017-12-12 14:26:41.366964+00,286,56
17940,3,,2017-12-12 14:26:41.373907+00,352,56
17941,3,,2017-12-12 14:26:41.380532+00,353,56
17942,5,,2017-12-12 14:26:41.387297+00,246,56
17943,5,,2017-12-12 14:26:41.393859+00,358,56
17944,3,,2017-12-12 14:26:41.403033+00,125,56
17945,3,,2017-12-12 14:26:41.41268+00,60,56
17946,2,,2017-12-12 14:26:41.422341+00,360,56
17947,3,,2017-12-12 14:26:41.429819+00,119,56
17598,5,11.958679,2017-12-12 14:28:51.429181+00,69,54
18020,3,8.359933,2017-12-12 14:27:07.847803+00,76,56
18313,3,7.969035,2017-12-12 14:27:25.359575+00,386,56
17902,2,11.45038,2017-12-12 14:28:51.460334+00,380,54
17880,5,13.447534,2017-12-12 14:28:51.471198+00,357,54
17858,2,13.093325,2017-12-12 14:28:51.547179+00,335,54
18333,1,,2017-12-12 14:40:39.41527+00,266,57
18334,1,,2017-12-12 14:40:39.423233+00,27,57
18335,1,,2017-12-12 14:40:39.430009+00,214,57
18336,1,,2017-12-12 14:40:39.436633+00,18,57
18337,1,,2017-12-12 14:40:39.443409+00,23,57
18338,1,,2017-12-12 14:40:39.4505+00,315,57
18339,1,,2017-12-12 14:40:39.457941+00,15,57
18340,1,,2017-12-12 14:40:39.465392+00,392,57
18341,1,,2017-12-12 14:40:39.472703+00,11,57
18342,1,,2017-12-12 14:40:39.480188+00,386,57
18343,1,,2017-12-12 14:40:39.488169+00,68,57
18344,1,,2017-12-12 14:40:39.49596+00,110,57
18345,1,,2017-12-12 14:40:39.503348+00,327,57
18346,1,,2017-12-12 14:40:39.511003+00,338,57
18347,4,,2017-12-12 14:40:39.518145+00,185,57
18348,1,,2017-12-12 14:40:39.525207+00,71,57
18349,1,,2017-12-12 14:40:39.532062+00,322,57
18350,1,,2017-12-12 14:40:39.539148+00,347,57
18351,1,,2017-12-12 14:40:39.547164+00,66,57
18406,3,-0.312111,2017-12-12 14:47:46.963139+00,60,57
18439,1,1.869185,2017-12-12 14:43:24.808619+00,96,57
18451,1,1.083523,2017-12-12 14:43:24.680124+00,108,57
18432,1,3.236887,2017-12-12 14:43:24.66211+00,89,57
18393,1,1.974885,2017-12-12 14:43:24.652459+00,47,57
18438,1,1.033367,2017-12-12 14:44:40.343457+00,95,57
18411,5,1.28748,2017-12-12 14:47:46.967733+00,65,57
18450,5,0.861788,2017-12-12 14:49:23.000432+00,107,57
18375,1,1.204683,2017-12-12 14:45:39.515159+00,29,57
18387,1,1.956491,2017-12-12 14:43:24.673735+00,41,57
18404,1,0.999742,2017-12-12 14:44:40.324261+00,58,57
18421,1,1.898446,2017-12-12 14:44:40.348932+00,78,57
18381,1,3.570065,2017-12-12 14:43:24.771671+00,35,57
18442,1,1.131185,2017-12-12 14:43:24.702994+00,99,57
18554,1,1.030015,2017-12-12 14:44:40.367637+00,213,57
18570,1,1.16288,2017-12-12 14:43:24.830995+00,230,57
18569,1,3.809796,2017-12-12 14:43:24.692498+00,229,57
18501,4,2.049867,2017-12-12 14:47:46.933169+00,159,57
18550,3,2.084282,2017-12-12 14:47:46.958622+00,209,57
18498,4,1.227593,2017-12-12 14:47:46.947883+00,156,57
18534,1,1.849616,2017-12-12 14:43:24.947107+00,193,57
18545,1,1.080174,2017-12-12 14:43:24.802252+00,204,57
18515,1,1.830466,2017-12-12 14:44:40.334209+00,173,57
18459,1,3.037456,2017-12-12 14:44:40.353405+00,117,57
18506,5,1.123249,2017-12-12 14:43:24.893605+00,164,57
18516,1,3.410719,2017-12-12 14:43:24.874394+00,174,57
18511,4,1.055315,2017-12-12 14:43:24.785235+00,169,57
18522,1,1.903711,2017-12-12 14:43:24.778696+00,180,57
18514,1,0.931813,2017-12-12 14:44:40.329377+00,172,57
18555,5,1.892042,2017-12-12 14:43:24.815122+00,215,57
18461,1,1.987251,2017-12-12 14:43:24.826006+00,119,57
18576,1,3.133606,2017-12-12 14:43:24.836083+00,236,57
18583,1,1.120206,2017-12-12 14:43:24.708468+00,243,57
18573,1,1.963731,2017-12-12 14:43:24.853656+00,233,57
18518,1,1.134556,2017-12-12 14:43:24.860988+00,176,57
18525,1,3.549109,2017-12-12 14:43:24.751455+00,183,57
18468,1,1.166132,2017-12-12 14:43:24.66767+00,126,57
18676,1,3.157936,2017-12-12 14:43:24.732487+00,341,57
18616,1,2.996182,2017-12-12 14:44:40.372102+00,277,57
18670,1,1.983192,2017-12-12 14:43:24.917792+00,334,57
18684,1,1.146523,2017-12-12 14:43:24.906517+00,350,57
18620,3,1.117475,2017-12-12 14:43:24.941063+00,281,57
18630,1,3.485595,2017-12-12 14:43:24.820618+00,291,57
18603,1,3.828299,2017-12-12 14:43:24.719654+00,263,57
18587,1,3.127607,2017-12-12 14:43:24.726279+00,247,57
18669,2,1.816789,2017-12-12 14:44:40.376493+00,333,57
18593,1,1.005517,2017-12-12 14:44:40.33865+00,253,57
18646,1,1.858762,2017-12-12 14:43:24.686506+00,307,57
18585,1,1.138495,2017-12-12 14:43:24.642664+00,245,57
18653,1,1.944559,2017-12-12 14:43:24.848819+00,314,57
18640,1,1.825151,2017-12-12 14:45:39.50467+00,301,57
18635,5,0.343872,2017-12-12 14:48:52.64363+00,296,57
18690,1,1.80256,2017-12-12 14:45:39.525349+00,356,57
18602,1,3.643822,2017-12-12 14:43:24.714097+00,262,57
18703,1,3.053574,2017-12-12 14:43:24.739198+00,369,57
18596,1,1.079001,2017-12-12 14:43:24.901206+00,256,57
18594,3,1.946162,2017-12-12 14:43:24.912569+00,254,57
18688,5,-1.264594,2017-12-12 14:47:46.953305+00,354,57
18636,5,1.195435,2017-12-12 14:45:39.48909+00,297,57
18672,1,1.913979,2017-12-12 14:43:24.926709+00,336,57
18638,3,2.000745,2017-12-12 14:47:46.97235+00,299,57
18677,1,5.136687,2017-12-12 14:43:24.745994+00,342,57
18658,1,1.932407,2017-12-12 14:43:24.765141+00,320,57
18624,1,1.966305,2017-12-12 14:43:24.633236+00,285,57
18622,1,1.865185,2017-12-12 14:43:24.647947+00,283,57
18735,1,3.454363,2017-12-12 14:43:24.867653+00,403,57
18736,1,1.892765,2017-12-12 14:43:24.885907+00,404,57
18733,1,-0.354715,2017-12-12 14:47:46.941547+00,401,57
18826,5,6.452541,2017-12-12 14:52:12.135007+00,72,53
18731,1,4.471163,2017-12-12 14:44:40.35773+00,399,57
18767,5,7.252852,2017-12-12 14:53:11.741101+00,10,53
18738,1,,2017-12-12 14:41:16.503764+00,51,53
18739,5,,2017-12-12 14:41:16.511708+00,307,53
18740,1,,2017-12-12 14:41:16.523555+00,236,53
18741,5,,2017-12-12 14:41:16.532703+00,224,53
18742,5,,2017-12-12 14:41:16.541308+00,357,53
18743,5,,2017-12-12 14:41:16.549834+00,14,53
18744,3,,2017-12-12 14:41:16.556677+00,142,53
18745,2,,2017-12-12 14:41:16.563582+00,318,53
18746,4,,2017-12-12 14:41:16.570638+00,28,53
18747,1,,2017-12-12 14:41:16.577472+00,296,53
18748,3,,2017-12-12 14:41:16.585327+00,295,53
18749,4,,2017-12-12 14:41:16.594905+00,384,53
18750,2,,2017-12-12 14:41:16.603409+00,332,53
18751,1,,2017-12-12 14:41:16.610416+00,376,53
18752,2,,2017-12-12 14:41:16.616779+00,205,53
18753,1,,2017-12-12 14:41:16.623126+00,125,53
18754,2,,2017-12-12 14:41:16.629485+00,195,53
18755,5,,2017-12-12 14:41:16.635997+00,76,53
18756,3,,2017-12-12 14:41:16.642341+00,137,53
18757,3,,2017-12-12 14:41:16.650637+00,299,53
18717,1,1.941312,2017-12-12 14:43:24.628141+00,383,57
18952,4,4.621083,2017-12-12 14:52:12.159545+00,203,53
18912,4,7.064306,2017-12-12 14:53:11.735308+00,162,53
18859,5,6.55672,2017-12-12 14:52:12.145184+00,106,53
18997,2,5.541677,2017-12-12 14:52:12.152775+00,251,53
19195,4,1.87303,2017-12-12 14:52:02.364769+00,34,58
19179,4,2.370759,2017-12-12 14:52:02.398606+00,17,58
19200,1,0.814401,2017-12-12 14:52:02.408233+00,39,58
19209,4,1.117307,2017-12-12 14:52:02.157211+00,48,58
19185,3,-0.520673,2017-12-12 14:52:02.15012+00,23,58
19177,5,4.38984,2017-12-12 14:52:02.387391+00,15,58
19191,4,3.712066,2017-12-12 14:52:02.373892+00,30,58
19232,5,1.895407,2017-12-12 14:52:02.444811+00,71,58
19227,1,2.873262,2017-12-12 14:52:02.212805+00,66,58
19226,5,1.558859,2017-12-12 14:52:02.238276+00,65,58
19236,3,0.78403,2017-12-12 14:52:02.245759+00,75,58
19217,5,4.399019,2017-12-12 14:52:02.230136+00,56,58
19115,5,6.238829,2017-12-12 14:53:11.74586+00,377,53
19186,4,2.328731,2017-12-12 14:52:02.14432+00,24,58
19143,3,,2017-12-12 14:41:34.165931+00,25,58
19144,1,,2017-12-12 14:41:34.172832+00,313,58
19145,1,,2017-12-12 14:41:34.179536+00,220,58
19146,3,,2017-12-12 14:41:34.18611+00,304,58
19147,3,,2017-12-12 14:41:34.192876+00,150,58
19148,3,,2017-12-12 14:41:34.200229+00,114,58
19149,2,,2017-12-12 14:41:34.207135+00,239,58
19150,2,,2017-12-12 14:41:34.214439+00,194,58
19151,2,,2017-12-12 14:41:34.220712+00,325,58
19152,1,,2017-12-12 14:41:34.227345+00,107,58
19153,1,,2017-12-12 14:41:34.233724+00,271,58
19154,1,,2017-12-12 14:41:34.242836+00,110,58
19155,1,,2017-12-12 14:41:34.248926+00,199,58
19156,1,,2017-12-12 14:41:34.256431+00,218,58
19157,4,,2017-12-12 14:41:34.262857+00,169,58
19158,2,,2017-12-12 14:41:34.268845+00,133,58
19159,1,,2017-12-12 14:41:34.275065+00,273,58
19160,3,,2017-12-12 14:41:34.28117+00,207,58
19161,4,,2017-12-12 14:41:34.287825+00,185,58
19162,2,,2017-12-12 14:41:34.294559+00,333,58
19245,4,2.877791,2017-12-12 14:52:02.187397+00,84,58
19269,2,2.775382,2017-12-12 14:52:02.206523+00,109,58
19314,1,2.962302,2017-12-12 14:52:02.479941+00,158,58
19305,4,2.164244,2017-12-12 14:52:02.222974+00,148,58
19356,3,3.225133,2017-12-12 14:52:02.301335+00,204,58
19242,4,4.735992,2017-12-12 14:52:02.167779+00,81,58
19312,4,2.684289,2017-12-12 14:52:02.494041+00,156,58
19253,3,2.384349,2017-12-12 14:52:02.437251+00,92,58
19335,1,2.754673,2017-12-12 14:52:02.342798+00,180,58
19311,3,3.169043,2017-12-12 14:52:02.162163+00,155,58
19406,4,3.20921,2017-12-12 14:52:02.521483+00,258,58
19428,3,-0.360518,2017-12-12 14:52:02.181071+00,282,58
19468,1,4.673,2017-12-12 14:52:02.319103+00,324,58
19445,4,2.828818,2017-12-12 14:52:02.453077+00,299,58
19446,4,1.613795,2017-12-12 14:52:02.467467+00,300,58
19387,4,4.589988,2017-12-12 14:52:02.488233+00,238,58
19438,1,2.685758,2017-12-12 14:52:02.416779+00,292,58
19426,3,1.177889,2017-12-12 14:52:02.172701+00,280,58
19502,1,1.565971,2017-12-12 14:52:02.266374+00,360,58
19501,4,3.285555,2017-12-12 14:52:02.535503+00,359,58
19496,3,0.673024,2017-12-12 14:52:02.499639+00,354,58
19491,4,1.350054,2017-12-12 14:52:02.258132+00,349,58
18399,1,1.139277,2017-12-12 14:43:24.638108+00,53,57
18718,1,3.294848,2017-12-12 14:43:24.657394+00,384,57
18647,1,1.100171,2017-12-12 14:43:24.69754+00,308,57
18542,1,1.179902,2017-12-12 14:43:24.75798+00,201,57
18601,1,1.049446,2017-12-12 14:43:24.790851+00,261,57
18437,1,3.381615,2017-12-12 14:43:24.796394+00,94,57
18571,1,1.13458,2017-12-12 14:43:24.843475+00,231,57
18598,1,3.671582,2017-12-12 14:43:24.935098+00,258,57
18475,5,1.771218,2017-12-12 14:44:40.362497+00,133,57
18663,1,1.992248,2017-12-12 14:45:39.562544+00,326,57
19548,4,,2017-12-12 14:46:32.429162+00,124,59
19549,5,,2017-12-12 14:46:32.437647+00,121,59
19550,4,,2017-12-12 14:46:32.445257+00,389,59
19523,3,2.597778,2017-12-12 14:52:02.193619+00,381,58
19509,1,3.88624,2017-12-12 14:52:02.277225+00,367,58
19360,3,2.153187,2017-12-12 14:52:02.287026+00,209,58
19164,5,1.024167,2017-12-12 14:52:02.329026+00,2,58
19366,1,1.879505,2017-12-12 14:52:02.507375+00,215,58
19953,4,,2017-12-12 15:05:34.038316+00,50,60
19954,3,,2017-12-12 15:05:34.050628+00,182,60
19955,4,,2017-12-12 15:05:34.057921+00,310,60
19956,3,,2017-12-12 15:05:34.065578+00,11,60
19957,4,,2017-12-12 15:05:34.074224+00,232,60
19958,3,,2017-12-12 15:05:34.081436+00,175,60
19959,3,,2017-12-12 15:05:34.096007+00,28,60
19960,3,,2017-12-12 15:05:34.105302+00,355,60
19961,4,,2017-12-12 15:05:34.113983+00,69,60
19962,5,,2017-12-12 15:05:34.121649+00,81,60
19963,3,,2017-12-12 15:05:34.130378+00,8,60
19964,4,,2017-12-12 15:05:34.138329+00,245,60
19965,4,,2017-12-12 15:05:34.149365+00,260,60
19966,2,,2017-12-12 15:05:34.157215+00,283,60
19967,3,,2017-12-12 15:05:34.166208+00,124,60
19968,4,,2017-12-12 15:05:34.177953+00,130,60
19969,3,,2017-12-12 15:05:34.186783+00,288,60
19970,3,,2017-12-12 15:05:34.195312+00,191,60
19971,4,,2017-12-12 15:05:34.203169+00,262,60
20358,5,,2017-12-12 15:07:47.3125+00,215,61
20763,5,,2017-12-12 15:14:32.496033+00,297,62
20764,5,,2017-12-12 15:14:32.504263+00,220,62
20765,1,,2017-12-12 15:14:32.51224+00,302,62
20766,4,,2017-12-12 15:14:32.520289+00,143,62
20767,3,,2017-12-12 15:14:32.527424+00,308,62
20768,3,,2017-12-12 15:14:32.534377+00,155,62
20769,3,,2017-12-12 15:14:32.541357+00,83,62
20770,4,,2017-12-12 15:14:32.54808+00,367,62
20771,3,,2017-12-12 15:14:32.555153+00,352,62
20772,4,,2017-12-12 15:14:32.562885+00,366,62
20773,4,,2017-12-12 15:14:32.569386+00,282,62
20774,5,,2017-12-12 15:14:32.57628+00,113,62
20775,2,,2017-12-12 15:14:32.583298+00,341,62
20776,5,,2017-12-12 15:14:32.590454+00,195,62
20777,2,,2017-12-12 15:14:32.597203+00,387,62
20778,5,,2017-12-12 15:14:32.604407+00,258,62
20826,4,6.477597,2017-12-12 18:30:16.160596+00,48,62
20850,4,5.155161,2017-12-12 15:20:22.503647+00,72,62
20861,5,6.803116,2017-12-12 15:20:22.445371+00,84,62
20909,4,6.050181,2017-12-12 15:20:22.509104+00,133,62
20894,4,5.495741,2017-12-12 18:30:16.167364+00,118,62
20884,3,6.575018,2017-12-12 18:30:16.147292+00,107,62
20982,5,4.864163,2017-12-12 15:20:22.464963+00,209,62
20919,4,5.280679,2017-12-12 15:20:22.454989+00,144,62
20974,4,5.751168,2017-12-12 15:20:22.485078+00,201,62
20869,5,5.573557,2017-12-12 15:20:22.4962+00,92,62
20959,4,4.966711,2017-12-12 15:20:22.479374+00,185,62
20977,5,5.076349,2017-12-12 15:20:22.474551+00,204,62
20923,5,4.954992,2017-12-12 15:20:22.450091+00,148,62
21102,4,6.165694,2017-12-12 15:20:22.531175+00,335,62
20990,3,5.379571,2017-12-12 15:20:22.525307+00,217,62
21064,4,5.874833,2017-12-12 15:20:22.490181+00,294,62
21019,3,7.576044,2017-12-12 15:20:22.469907+00,247,62
21079,5,5.384173,2017-12-12 15:20:22.514408+00,312,62
21097,4,6.570736,2017-12-12 15:20:22.537128+00,330,62
21098,5,4.973917,2017-12-12 15:20:22.542914+00,331,62
21049,5,5.976433,2017-12-12 18:30:16.140731+00,278,62
21052,5,5.217554,2017-12-12 15:20:22.439995+00,281,62
21127,5,6.920366,2017-12-12 15:20:22.45994+00,362,62
21005,3,5.208979,2017-12-12 15:20:22.519247+00,233,62
21123,5,6.335931,2017-12-12 15:20:22.547794+00,358,62
21168,4,,2017-12-12 15:33:58.159016+00,26,63
21134,4,6.864897,2017-12-12 18:30:16.153668+00,371,62
21573,4,,2017-12-12 16:01:49.080712+00,304,64
21574,4,,2017-12-12 16:01:49.089909+00,26,64
21575,4,,2017-12-12 16:01:49.097314+00,143,64
21576,4,,2017-12-12 16:01:49.106439+00,172,64
21577,4,,2017-12-12 16:01:49.116185+00,155,64
21578,4,,2017-12-12 16:01:49.124098+00,282,64
21579,4,,2017-12-12 16:01:49.134113+00,334,64
21580,4,,2017-12-12 16:01:49.142527+00,346,64
21610,4,7.512197,2017-12-12 16:11:37.395056+00,31,64
21582,4,6.975377,2017-12-12 16:11:37.378744+00,2,64
21604,4,9.160436,2017-12-12 16:11:37.324573+00,24,64
